X [m],Y [m],Z [m],Heat Transfer Coefficient [W/m^2/K]
0.0535,0.0135,0.003,2.054918258
0.0535,0.0145,0,2.608784223
0.0535,0.0145,0.003,2.051798075
0.0535,0.0155,0,2.660773547
0.0535,0.0155,0.003,2.048677891
0.0535,0.0165,0,2.728480774
0.0535,0.0165,0.003,2.255137853
0.0535,0.0175,0,2.799663206
0.0535,0.0175,0.003,2.50793568
0.0535,0.0185,0,2.870845638
0.0535,0.0185,0.003,2.760733507
0.0535,0.0195,0,2.94202807
0.0535,0.0195,0.003,3.013531334
0.0535,0.0205,0,3.027496497
0.0535,0.0205,0.003,3.35116999
0.0535,0.0215,0,3.114571068
0.0535,0.0215,0.003,3.698347115
0.0535,0.0225,0,3.201645638
0.0535,0.0225,0.003,4.045524241
0.0535,0.0235,0,3.288720208
0.0535,0.0235,0.003,4.392701367
0.0535,0.0245,0,3.384148649
0.0535,0.0245,0.003,4.48647954
0.0535,0.0255,0,3.479756853
0.0535,0.0255,0.003,4.57480493
0.0535,0.0265,0,3.575365057
0.0535,0.0265,0.003,4.66313032
0.0535,0.0275,0,3.670952354
0.0535,0.0275,0.003,4.727716607
0.0535,0.0285,0,3.766205799
0.0535,0.0285,0.003,4.413238654
0.0535,0.0295,0,3.861459245
0.0535,0.0295,0.003,4.098760701
0.0535,0.0305,0,3.95671269
0.0535,0.0305,0.003,3.784282748
0.0535,0.0315,0,4.050907541
0.0535,0.0315,0.003,3.464471699
0.0535,0.0325,0,4.138541624
0.0535,0.0325,0.003,3.111608119
0.0535,0.0335,0,4.226175706
0.0535,0.0335,0.003,2.758744538
0.0535,0.0345,0,4.313809789
0.0535,0.0345,0.003,2.405880958
0.0535,0.0355,0,4.399192575
0.0535,0.0355,0.003,2.1489876
0.0535,0.0365,0,4.476543704
0.0535,0.0365,0.003,2.234474875
0.0535,0.0375,0,4.553894833
0.0535,0.0375,0.003,2.319962149
0.0535,0.0385,0,4.631245962
0.0535,0.0385,0.003,2.405449423
0.0535,0.0395,0,4.698358535
0.0535,0.0395,0.003,2.597815079
0.0535,0.0405,0,4.741459526
0.0535,0.0405,0.003,3.040833191
0.0535,0.0415,0,4.784560516
0.0535,0.0415,0.003,3.483851303
0.0535,0.0425,0,4.827661507
0.0535,0.0425,0.003,3.926869416
0.0535,0.0435,0,4.852079076
0.0535,0.0435,0.003,4.36861074
0.0535,0.0445,0,4.845874948
0.0535,0.0445,0.003,4.808259437
0.0535,0.0455,0,4.83967082
0.0535,0.0455,0.003,5.247908134
0.0535,0.0465,0,4.833466692
0.0535,0.0465,0.003,5.687556831
0.0535,0.0475,0,4.818025284
0.0535,0.0475,0.003,6.057268485
0.0535,0.0485,0,4.791693499
0.0535,0.0485,0.003,6.344527223
0.0535,0.0495,0,4.765361715
0.0535,0.0495,0.003,6.631785962
0.0535,0.0505,0,4.739029931
0.0535,0.0505,0.003,6.9190447
0.0535,0.0515,0,4.712453303
0.0535,0.0515,0.003,7.117105226
0.0535,0.0525,0,4.685667208
0.0535,0.0525,0.003,7.238855583
0.0535,0.0535,0,4.658881112
0.0535,0.0535,0.003,7.360605941
0.0535,0.0545,0,4.632095017
0.0535,0.0545,0.003,7.482356299
0.0535,0.0555,0,4.598716926
0.0535,0.0555,0.003,7.485735898
0.0535,0.0565,0,4.561280279
0.0535,0.0565,0.003,7.416237076
0.0535,0.0575,0,4.523843633
0.0535,0.0575,0.003,7.346738254
0.0535,0.0585,0,4.486406986
0.0535,0.0585,0.003,7.277239433
0.0535,0.0595,0,4.4367067
0.0535,0.0595,0.003,7.045372744
0.0535,0.0605,0,4.381723868
0.0535,0.0605,0.003,6.743566296
0.0535,0.0615,0,4.326741035
0.0535,0.0615,0.003,6.441759848
0.0535,0.0625,0,4.271758202
0.0535,0.0625,0.003,6.1399534
0.0535,0.0635,0,4.214181973
0.0535,0.0635,0.003,5.714185607
0.0535,0.0645,0,4.155869726
0.0535,0.0645,0.003,5.25323701
0.0535,0.0655,0,4.097557479
0.0535,0.0655,0.003,4.792288413
0.0535,0.0665,0,4.039245232
0.0535,0.0665,0.003,4.331339816
0.0535,0.0675,0,3.983590226
0.0535,0.0675,0.003,3.908065755
0.0535,0.0685,0,3.928371627
0.0535,0.0685,0.003,3.490979091
0.0535,0.0695,0,3.873153027
0.0535,0.0695,0.003,3.073892426
0.0535,0.0705,0,3.817934428
0.0535,0.0705,0.003,2.656805761
0.0535,0.0715,0,3.773117037
0.0535,0.0715,0.003,2.44673659
0.0535,0.0725,0,3.728976107
0.0535,0.0725,0.003,2.250131168
0.0535,0.0735,0,3.684835178
0.0535,0.0735,0.003,2.053525746
0.0535,0.0745,0,3.641044699
0.0535,0.0745,0.003,1.860941026
0.0535,0.0755,0,3.615412116
0.0535,0.0755,0.003,1.876681072
0.0535,0.0765,0,3.589779533
0.0535,0.0765,0.003,1.892421118
0.0535,0.0775,0,3.56414695
0.0535,0.0775,0.003,1.908161164
0.0535,0.0785,0,3.541219755
0.0535,0.0785,0.003,1.930960126
0.0535,0.0795,0,3.542932358
0.0535,0.0795,0.003,2.018049392
0.0535,0.0805,0,3.54464496
0.0535,0.0805,0.003,2.105138658
0.0535,0.0815,0,3.546357562
0.0535,0.0815,0.003,2.192227924
0.0535,0.0825,0,3.554852803
0.0535,0.0825,0.003,2.27575119
0.0535,0.0835,0,3.594471062
0.0535,0.0835,0.003,2.342911398
0.0535,0.0845,0,3.634089322
0.0535,0.0845,0.003,2.410071606
0.0535,0.0855,0,3.673707581
0.0535,0.0855,0.003,2.477231814
0.0535,0.0865,0,3.730224827
0.0535,0.0865,0.003,2.540854706
0.0535,0.0875,0,3.835106589
0.0535,0.0875,0.003,2.594353877
0.0535,0.0885,0,3.939988351
0.0535,0.0885,0.003,2.647853049
0.0535,0.0895,0,4.044870113
0.0535,0.0895,0.003,2.70135222
0.0535,0.0905,0,4.194934108
0.0535,0.0905,0.003,2.76199142
0.0535,0.0915,0,4.433122463
0.0535,0.0915,0.003,2.836556678
0.0535,0.0925,0,4.671310818
0.0535,0.0925,0.003,2.911121937
0.0535,0.0935,0,4.909499172
0.0535,0.0935,0.003,2.985687195
0.0535,0.0945,0,6.144289898
0.0535,0.0945,0.003,3.642935196
0.0535,0.0955,0,8.761374811
0.0535,0.0955,0.003,5.108368079
0.0535,0.0965,0,11.37845972
0.0535,0.0965,0.003,6.573800962
0.0535,0.0975,0,13.99554464
0.0535,0.0975,0.003,8.039233845
0.0535,0.0985,0,15.76745379
0.0535,0.0985,0.003,9.039422741
0.0535,0.0995,0,16.6905781
0.0535,0.0995,0.003,9.572380963
0.0545,0.0005,0,2.094270882
0.0545,0.0005,0.003,1.437548741
0.0545,0.0015,0,2.12076301
0.0545,0.0015,0.003,1.552349106
0.0545,0.0025,0,2.147255139
0.0545,0.0025,0.003,1.66714947
0.0545,0.0035,0,2.173747267
0.0545,0.0035,0.003,1.781949834
0.0545,0.0045,0,2.2125994
0.0545,0.0045,0.003,1.891472988
0.0545,0.0055,0,2.260441103
0.0545,0.0055,0.003,1.997157967
0.0545,0.0065,0,2.308282807
0.0545,0.0065,0.003,2.102842946
0.0545,0.0075,0,2.35612451
0.0545,0.0075,0.003,2.208527925
0.0545,0.0085,0,2.402102371
0.0545,0.0085,0.003,2.195564279
0.0545,0.0095,0,2.447115505
0.0545,0.0095,0.003,2.121187984
0.0545,0.0105,0,2.492128639
0.0545,0.0105,0.003,2.04681169
0.0545,0.0115,0,2.537141774
0.0545,0.0115,0.003,1.972435395
0.0545,0.0125,0,2.592174734
0.0545,0.0125,0.003,1.954529095
0.0545,0.0135,0,2.650747694
0.0545,0.0135,0.003,1.956573617
0.0545,0.0145,0,2.709320654
0.0545,0.0145,0.003,1.958618138
0.0545,0.0155,0,2.767893614
0.0545,0.0155,0.003,1.96066266
0.0545,0.0165,0,2.838804292
0.0545,0.0165,0.003,2.179372959
0.0545,0.0175,0,2.912442822
0.0545,0.0175,0.003,2.445987748
0.0545,0.0185,0,2.986081352
0.0545,0.0185,0.003,2.712602536
0.0545,0.0195,0,3.059719882
0.0545,0.0195,0.003,2.979217324
0.0545,0.0205,0,3.145103001
0.0545,0.0205,0.003,3.314682765
0.0545,0.0215,0,3.23180654
0.0545,0.0215,0.003,3.657888936
0.0545,0.0225,0,3.318510078
0.0545,0.0225,0.003,4.001095106
0.0545,0.0235,0,3.405213616
0.0545,0.0235,0.003,4.344301277
0.0545,0.0245,0,3.498057281
0.0545,0.0245,0.003,4.426384599
0.0545,0.0255,0,3.591033073
0.0545,0.0255,0.003,4.50284893
0.0545,0.0265,0,3.684008865
0.0545,0.0265,0.003,4.579313261
0.0545,0.0275,0,3.776910235
0.0545,0.0275,0.003,4.633472728
0.0545,0.0285,0,3.868623247
0.0545,0.0285,0.003,4.331469778
0.0545,0.0295,0,3.960336258
0.0545,0.0295,0.003,4.029466829
0.0545,0.0305,0,4.05204927
0.0545,0.0305,0.003,3.727463879
0.0545,0.0315,0,4.142725444
0.0545,0.0315,0.003,3.41751901
0.0545,0.0325,0,4.226975684
0.0545,0.0325,0.003,3.058353106
0.0545,0.0335,0,4.311225925
0.0545,0.0335,0.003,2.699187201
0.0545,0.0345,0,4.395476165
0.0545,0.0345,0.003,2.340021296
0.0545,0.0355,0,4.47711683
0.0545,0.0355,0.003,2.069975802
0.0545,0.0365,0,4.549447643
0.0545,0.0365,0.003,2.117873745
0.0545,0.0375,0,4.621778457
0.0545,0.0375,0.003,2.165771687
0.0545,0.0385,0,4.694109271
0.0545,0.0385,0.003,2.21366963
0.0545,0.0395,0,4.754125225
0.0545,0.0395,0.003,2.376882027
0.0545,0.0405,0,4.78526022
0.0545,0.0405,0.003,2.81053126
0.0545,0.0415,0,4.816395216
0.0545,0.0415,0.003,3.244180493
0.0545,0.0425,0,4.847530211
0.0545,0.0425,0.003,3.677829726
0.0545,0.0435,0,4.86065253
0.0545,0.0435,0.003,4.125099162
0.0545,0.0445,0,4.844252487
0.0545,0.0445,0.003,4.594691796
0.0545,0.0455,0,4.827852444
0.0545,0.0455,0.003,5.064284429
0.0545,0.0465,0,4.811452401
0.0545,0.0465,0.003,5.533877063
0.0545,0.0475,0,4.790743282
0.0545,0.0475,0.003,5.938246954
0.0545,0.0485,0,4.764953938
0.0545,0.0485,0.003,6.2657219
0.0545,0.0495,0,4.739164595
0.0545,0.0495,0.003,6.593196846
0.0545,0.0505,0,4.713375251
0.0545,0.0505,0.003,6.920671791
0.0545,0.0515,0,4.686800186
0.0545,0.0515,0.003,7.156634085
0.0545,0.0525,0,4.659552927
0.0545,0.0525,0.003,7.31430618
0.0545,0.0535,0,4.632305669
0.0545,0.0535,0.003,7.471978274
0.0545,0.0545,0,4.60505841
0.0545,0.0545,0.003,7.629650369
0.0545,0.0555,0,4.568353723
0.0545,0.0555,0.003,7.674466127
0.0545,0.0565,0,4.525826293
0.0545,0.0565,0.003,7.649798578
0.0545,0.0575,0,4.483298864
0.0545,0.0575,0.003,7.625131029
0.0545,0.0585,0,4.440771434
0.0545,0.0585,0.003,7.60046348
0.0545,0.0595,0,4.387219335
0.0545,0.0595,0.003,7.409095447
0.0545,0.0605,0,4.328918374
0.0545,0.0605,0.003,7.145921385
0.0545,0.0615,0,4.270617412
0.0545,0.0615,0.003,6.882747324
0.0545,0.0625,0,4.212316451
0.0545,0.0625,0.003,6.619573262
0.0545,0.0635,0,4.153357337
0.0545,0.0635,0.003,6.199851958
0.0545,0.0645,0,4.094211437
0.0545,0.0645,0.003,5.735701823
0.0545,0.0655,0,4.035065538
0.0545,0.0655,0.003,5.271551689
0.0545,0.0665,0,3.975919638
0.0545,0.0665,0.003,4.807401554
0.0545,0.0675,0,3.920769993
0.0545,0.0675,0.003,4.341178876
0.0545,0.0685,0,3.866276665
0.0545,0.0685,0.003,3.874615817
0.0545,0.0695,0,3.811783337
0.0545,0.0695,0.003,3.408052759
0.0545,0.0705,0,3.757290009
0.0545,0.0705,0.003,2.941489701
0.0545,0.0715,0,3.713968777
0.0545,0.0715,0.003,2.673178463
0.0545,0.0725,0,3.671374142
0.0545,0.0725,0.003,2.417760881
0.0545,0.0735,0,3.628779507
0.0545,0.0735,0.003,2.162343299
0.0545,0.0745,0,3.586548975
0.0545,0.0745,0.003,1.911575203
0.0545,0.0755,0,3.563183734
0.0545,0.0755,0.003,1.901710979
0.0545,0.0765,0,3.539818492
0.0545,0.0765,0.003,1.891846755
0.0545,0.0775,0,3.516453251
0.0545,0.0775,0.003,1.881982531
0.0545,0.0785,0,3.495865118
0.0545,0.0785,0.003,1.882127053
0.0545,0.0795,0,3.500569986
0.0545,0.0795,0.003,1.973427972
0.0545,0.0805,0,3.505274854
0.0545,0.0805,0.003,2.064728891
0.0545,0.0815,0,3.509979723
0.0545,0.0815,0.003,2.15602981
0.0545,0.0825,0,3.521576605
0.0545,0.0825,0.003,2.244475037
0.0545,0.0835,0,3.564798386
0.0545,0.0835,0.003,2.319816548
0.0545,0.0845,0,3.608020168
0.0545,0.0845,0.003,2.39515806
0.0545,0.0855,0,3.65124195
0.0545,0.0855,0.003,2.470499571
0.0545,0.0865,0,3.711325849
0.0545,0.0865,0.003,2.540369272
0.0545,0.0875,0,3.819668742
0.0545,0.0875,0.003,2.594578775
0.0545,0.0885,0,3.928011635
0.0545,0.0885,0.003,2.648788279
0.0545,0.0895,0,4.036354528
0.0545,0.0895,0.003,2.702997783
0.0545,0.0905,0,4.18962369
0.0545,0.0905,0.003,2.763924438
0.0545,0.0915,0,4.430517976
0.0545,0.0915,0.003,2.837952366
0.0545,0.0925,0,4.671412262
0.0545,0.0925,0.003,2.911980294
0.0545,0.0935,0,4.912306548
0.0545,0.0935,0.003,2.986008222
0.0545,0.0945,0,6.15615871
0.0545,0.0945,0.003,3.648822839
0.0545,0.0955,0,8.791120187
0.0545,0.0955,0.003,5.12828855
0.0545,0.0965,0,11.42608166
0.0545,0.0965,0.003,6.607754261
0.0545,0.0975,0,14.06104314
0.0545,0.0975,0.003,8.087219972
0.0545,0.0985,0,15.84501488
0.0545,0.0985,0.003,9.096881998
0.0545,0.0995,0,16.77436297
0.0545,0.0995,0.003,9.634734183
0.0555,0.0005,0,2.148590418
0.0555,0.0005,0.003,1.512365254
0.0555,0.0015,0,2.176248922
0.0555,0.0015,0.003,1.620085803
0.0555,0.0025,0,2.203907426
0.0555,0.0025,0.003,1.727806352
0.0555,0.0035,0,2.23156593
0.0555,0.0035,0.003,1.8355269
0.0555,0.0045,0,2.273031635
0.0555,0.0045,0.003,1.932907869
0.0555,0.0055,0,2.324539472
0.0555,0.0055,0.003,2.022768743
0.0555,0.0065,0,2.37604731
0.0555,0.0065,0.003,2.112629617
0.0555,0.0075,0,2.427555148
0.0555,0.0075,0.003,2.202490491
0.0555,0.0085,0,2.478011845
0.0555,0.0085,0.003,2.175478584
0.0555,0.0095,0,2.527924469
0.0555,0.0095,0.003,2.087973206
0.0555,0.0105,0,2.577837094
0.0555,0.0105,0.003,2.000467829
0.0555,0.0115,0,2.627749719
0.0555,0.0115,0.003,1.912962451
0.0555,0.0125,0,2.686129307
0.0555,0.0125,0.003,1.890883538
0.0555,0.0135,0,2.747500269
0.0555,0.0135,0.003,1.891919763
0.0555,0.0145,0,2.80887123
0.0555,0.0145,0.003,1.892955989
0.0555,0.0155,0,2.870242192
0.0555,0.0155,0.003,1.893992214
0.0555,0.0165,0,2.942388203
0.0555,0.0165,0.003,2.116456711
0.0555,0.0175,0,3.016916562
0.0555,0.0175,0.003,2.387878677
0.0555,0.0185,0,3.091444921
0.0555,0.0185,0.003,2.659300643
0.0555,0.0195,0,3.165973279
0.0555,0.0195,0.003,2.930722609
0.0555,0.0205,0,3.25017526
0.0555,0.0205,0.003,3.258259037
0.0555,0.0215,0,3.335464825
0.0555,0.0215,0.003,3.592104291
0.0555,0.0225,0,3.42075439
0.0555,0.0225,0.003,3.925949545
0.0555,0.0235,0,3.506043955
0.0555,0.0235,0.003,4.259794799
0.0555,0.0245,0,3.596211989
0.0555,0.0245,0.003,4.331203228
0.0555,0.0255,0,3.686485002
0.0555,0.0255,0.003,4.396964392
0.0555,0.0265,0,3.776758014
0.0555,0.0265,0.003,4.462725556
0.0555,0.0275,0,3.866986216
0.0555,0.0275,0.003,4.507513858
0.0555,0.0285,0,3.956498905
0.0555,0.0285,0.003,4.217409066
0.0555,0.0295,0,4.046011594
0.0555,0.0295,0.003,3.927304274
0.0555,0.0305,0,4.135524283
0.0555,0.0305,0.003,3.637199482
0.0555,0.0315,0,4.223692463
0.0555,0.0315,0.003,3.338016543
0.0555,0.0325,0,4.303527877
0.0555,0.0325,0.003,2.982570655
0.0555,0.0335,0,4.383363292
0.0555,0.0335,0.003,2.627124767
0.0555,0.0345,0,4.463198707
0.0555,0.0345,0.003,2.271678879
0.0555,0.0355,0,4.539544802
0.0555,0.0355,0.003,1.997831341
0.0555,0.0365,0,4.603442498
0.0555,0.0365,0.003,2.01509175
0.0555,0.0375,0,4.667340194
0.0555,0.0375,0.003,2.032352159
0.0555,0.0385,0,4.73123789
0.0555,0.0385,0.003,2.049612567
0.0555,0.0395,0,4.782332217
0.0555,0.0395,0.003,2.183119375
0.0555,0.0405,0,4.803399933
0.0555,0.0405,0.003,2.589248622
0.0555,0.0415,0,4.824467649
0.0555,0.0415,0.003,2.99537787
0.0555,0.0425,0,4.845535364
0.0555,0.0425,0.003,3.401507117
0.0555,0.0435,0,4.850786674
0.0555,0.0435,0.003,3.835347137
0.0555,0.0445,0,4.830115258
0.0555,0.0445,0.003,4.314604475
0.0555,0.0455,0,4.809443841
0.0555,0.0455,0.003,4.793861812
0.0555,0.0465,0,4.788772425
0.0555,0.0465,0.003,5.27311915
0.0555,0.0475,0,4.765743098
0.0555,0.0475,0.003,5.699569715
0.0555,0.0485,0,4.73993389
0.0555,0.0485,0.003,6.063763255
0.0555,0.0495,0,4.714124682
0.0555,0.0495,0.003,6.427956795
0.0555,0.0505,0,4.688315474
0.0555,0.0505,0.003,6.792150335
0.0555,0.0515,0,4.659976679
0.0555,0.0515,0.003,7.06733881
0.0555,0.0525,0,4.62947379
0.0555,0.0525,0.003,7.26638236
0.0555,0.0535,0,4.598970901
0.0555,0.0535,0.003,7.465425909
0.0555,0.0545,0,4.568468013
0.0555,0.0545,0.003,7.664469459
0.0555,0.0555,0,4.528004127
0.0555,0.0555,0.003,7.752121479
0.0555,0.0565,0,4.481407461
0.0555,0.0565,0.003,7.771192045
0.0555,0.0575,0,4.434810795
0.0555,0.0575,0.003,7.790262611
0.0555,0.0585,0,4.38821413
0.0555,0.0585,0.003,7.809333176
0.0555,0.0595,0,4.332161968
0.0555,0.0595,0.003,7.663185114
0.0555,0.0605,0,4.272036863
0.0555,0.0605,0.003,7.445869331
0.0555,0.0615,0,4.211911758
0.0555,0.0615,0.003,7.228553547
0.0555,0.0625,0,4.151786653
0.0555,0.0625,0.003,7.011237763
0.0555,0.0635,0,4.092186298
0.0555,0.0635,0.003,6.617034281
0.0555,0.0645,0,4.032734871
0.0555,0.0645,0.003,6.172629252
0.0555,0.0655,0,3.973283443
0.0555,0.0655,0.003,5.728224224
0.0555,0.0665,0,3.913832016
0.0555,0.0665,0.003,5.283819195
0.0555,0.0675,0,3.859605523
0.0555,0.0675,0.003,4.798459664
0.0555,0.0685,0,3.806237136
0.0555,0.0685,0.003,4.306374059
0.0555,0.0695,0,3.75286875
0.0555,0.0695,0.003,3.814288454
0.0555,0.0705,0,3.699500363
0.0555,0.0705,0.003,3.32220285
0.0555,0.0715,0,3.658075882
0.0555,0.0715,0.003,3.002206362
0.0555,0.0725,0,3.617428194
0.0555,0.0725,0.003,2.693401994
0.0555,0.0735,0,3.576780506
0.0555,0.0735,0.003,2.384597626
0.0555,0.0745,0,3.536505128
0.0555,0.0745,0.003,2.08065152
0.0555,0.0755,0,3.515520249
0.0555,0.0755,0.003,2.028426636
0.0555,0.0765,0,3.49453537
0.0555,0.0765,0.003,1.976201752
0.0555,0.0775,0,3.47355049
0.0555,0.0775,0.003,1.923976868
0.0555,0.0785,0,3.455421652
0.0555,0.0785,0.003,1.884922676
0.0555,0.0795,0,3.46330471
0.0555,0.0795,0.003,1.965822861
0.0555,0.0805,0,3.471187767
0.0555,0.0805,0.003,2.046723046
0.0555,0.0815,0,3.479070825
0.0555,0.0815,0.003,2.127623231
0.0555,0.0825,0,3.494117119
0.0555,0.0825,0.003,2.208658443
0.0555,0.0835,0,3.542032858
0.0555,0.0835,0.003,2.290313243
0.0555,0.0845,0,3.589948598
0.0555,0.0845,0.003,2.371968043
0.0555,0.0855,0,3.637864337
0.0555,0.0855,0.003,2.453622843
0.0555,0.0865,0,3.702512118
0.0555,0.0865,0.003,2.529108528
0.0555,0.0875,0,3.815046621
0.0555,0.0875,0.003,2.586938346
0.0555,0.0885,0,3.927581123
0.0555,0.0885,0.003,2.644768163
0.0555,0.0895,0,4.040115626
0.0555,0.0895,0.003,2.702597981
0.0555,0.0905,0,4.197067882
0.0555,0.0905,0.003,2.765676221
0.0555,0.0915,0,4.440653438
0.0555,0.0915,0.003,2.838991095
0.0555,0.0925,0,4.684238994
0.0555,0.0925,0.003,2.912305969
0.0555,0.0935,0,4.92782455
0.0555,0.0935,0.003,2.985620843
0.0555,0.0945,0,6.179744651
0.0555,0.0945,0.003,3.652423543
0.0555,0.0955,0,8.830231546
0.0555,0.0955,0.003,5.142397847
0.0555,0.0965,0,11.48071844
0.0555,0.0965,0.003,6.632372152
0.0555,0.0975,0,14.13120533
0.0555,0.0975,0.003,8.122346456
0.0555,0.0985,0,15.92563747
0.0555,0.0985,0.003,9.139356499
0.0555,0.0995,0,16.86035932
0.0555,0.0995,0.003,9.681382626
0.0565,0.0005,0,2.224670085
0.0565,0.0005,0.003,1.630163925
0.0565,0.0015,0,2.252947916
0.0565,0.0015,0.003,1.730028455
0.0565,0.0025,0,2.281225748
0.0565,0.0025,0.003,1.829892985
0.0565,0.0035,0,2.30950358
0.0565,0.0035,0.003,1.929757515
0.0565,0.0045,0,2.35253749
0.0565,0.0045,0.003,2.01387115
0.0565,0.0055,0,2.406303663
0.0565,0.0055,0.003,2.086528981
0.0565,0.0065,0,2.460069836
0.0565,0.0065,0.003,2.159186812
0.0565,0.0075,0,2.513836009
0.0565,0.0075,0.003,2.231844642
0.0565,0.0085,0,2.566847576
0.0565,0.0085,0.003,2.189044986
0.0565,0.0095,0,2.619468557
0.0565,0.0095,0.003,2.086484417
0.0565,0.0105,0,2.672089539
0.0565,0.0105,0.003,1.983923849
0.0565,0.0115,0,2.724710521
0.0565,0.0115,0.003,1.88136328
0.0565,0.0125,0,2.784141234
0.0565,0.0125,0.003,1.851798552
0.0565,0.0135,0,2.845977822
0.0565,0.0135,0.003,1.848023219
0.0565,0.0145,0,2.90781441
0.0565,0.0145,0.003,1.844247886
0.0565,0.0155,0,2.969650998
0.0565,0.0155,0.003,1.840472553
0.0565,0.0165,0,3.04181976
0.0565,0.0165,0.003,2.061456671
0.0565,0.0175,0,3.116272949
0.0565,0.0175,0.003,2.332134777
0.0565,0.0185,0,3.190726139
0.0565,0.0185,0.003,2.602812882
0.0565,0.0195,0,3.265179329
0.0565,0.0195,0.003,2.873490988
0.0565,0.0205,0,3.347525016
0.0565,0.0205,0.003,3.189552182
0.0565,0.0215,0,3.430758039
0.0565,0.0215,0.003,3.510715699
0.0565,0.0225,0,3.513991061
0.0565,0.0225,0.003,3.831879215
0.0565,0.0235,0,3.597224084
0.0565,0.0235,0.003,4.153042731
0.0565,0.0245,0,3.684660512
0.0565,0.0245,0.003,4.214404677
0.0565,0.0255,0,3.77218739
0.0565,0.0255,0.003,4.270176064
0.0565,0.0265,0,3.859714268
0.0565,0.0265,0.003,4.325947451
0.0565,0.0275,0,3.947277164
0.0565,0.0275,0.003,4.362014991
0.0565,0.0285,0,4.035415189
0.0565,0.0285,0.003,4.083452955
0.0565,0.0295,0,4.123553214
0.0565,0.0295,0.003,3.80489092
0.0565,0.0305,0,4.211691239
0.0565,0.0305,0.003,3.526328885
0.0565,0.0315,0,4.297974118
0.0565,0.0315,0.003,3.238459758
0.0565,0.0325,0,4.372759506
0.0565,0.0325,0.003,2.892908774
0.0565,0.0335,0,4.447544893
0.0565,0.0335,0.003,2.54735779
0.0565,0.0345,0,4.52233028
0.0565,0.0345,0.003,2.201806805
0.0565,0.0355,0,4.592425324
0.0565,0.0355,0.003,1.92991793
0.0565,0.0365,0,4.645787232
0.0565,0.0365,0.003,1.920823893
0.0565,0.0375,0,4.69914914
0.0565,0.0375,0.003,1.911729857
0.0565,0.0385,0,4.752511048
0.0565,0.0385,0.003,1.902635821
0.0565,0.0395,0,4.793559342
0.0565,0.0395,0.003,2.006096739
0.0565,0.0405,0,4.8057296
0.0565,0.0405,0.003,2.373522881
0.0565,0.0415,0,4.817899858
0.0565,0.0415,0.003,2.740949023
0.0565,0.0425,0,4.830070115
0.0565,0.0425,0.003,3.108375165
0.0565,0.0435,0,4.829560132
0.0565,0.0435,0.003,3.517105803
0.0565,0.0445,0,4.808267525
0.0565,0.0445,0.003,3.993533561
0.0565,0.0455,0,4.786974919
0.0565,0.0455,0.003,4.469961318
0.0565,0.0465,0,4.765682312
0.0565,0.0465,0.003,4.946389076
0.0565,0.0475,0,4.742148769
0.0565,0.0475,0.003,5.387171123
0.0565,0.0485,0,4.715973255
0.0565,0.0485,0.003,5.785928335
0.0565,0.0495,0,4.68979774
0.0565,0.0495,0.003,6.184685546
0.0565,0.0505,0,4.663622225
0.0565,0.0505,0.003,6.583442758
0.0565,0.0515,0,4.632432079
0.0565,0.0515,0.003,6.898673404
0.0565,0.0525,0,4.596951855
0.0565,0.0525,0.003,7.142446045
0.0565,0.0535,0,4.561471632
0.0565,0.0535,0.003,7.386218687
0.0565,0.0545,0,4.525991408
0.0565,0.0545,0.003,7.629991329
0.0565,0.0555,0,4.48150179
0.0565,0.0555,0.003,7.761342234
0.0565,0.0565,0,4.431465277
0.0565,0.0565,0.003,7.823477406
0.0565,0.0575,0,4.381428763
0.0565,0.0575,0.003,7.885612579
0.0565,0.0585,0,4.331392249
0.0565,0.0585,0.003,7.947747751
0.0565,0.0595,0,4.273672854
0.0565,0.0595,0.003,7.84972852
0.0565,0.0605,0,4.212644068
0.0565,0.0605,0.003,7.682722975
0.0565,0.0615,0,4.151615282
0.0565,0.0615,0.003,7.515717431
0.0565,0.0625,0,4.090586496
0.0565,0.0625,0.003,7.348711886
0.0565,0.0635,0,4.030801836
0.0565,0.0635,0.003,6.992022752
0.0565,0.0645,0,3.971370265
0.0565,0.0645,0.003,6.581500539
0.0565,0.0655,0,3.911938694
0.0565,0.0655,0.003,6.170978325
0.0565,0.0665,0,3.852507123
0.0565,0.0665,0.003,5.760456111
0.0565,0.0675,0,3.799461188
0.0565,0.0675,0.003,5.270630449
0.0565,0.0685,0,3.747463985
0.0565,0.0685,0.003,4.767780557
0.0565,0.0695,0,3.695466781
0.0565,0.0695,0.003,4.264930666
0.0565,0.0705,0,3.643469577
0.0565,0.0705,0.003,3.762080774
0.0565,0.0715,0,3.604188658
0.0565,0.0715,0.003,3.394438775
0.0565,0.0725,0,3.565734764
0.0565,0.0725,0.003,3.035590259
0.0565,0.0735,0,3.52728087
0.0565,0.0735,0.003,2.676741744
0.0565,0.0745,0,3.489204137
0.0565,0.0745,0.003,2.322701496
0.0565,0.0755,0,3.470669254
0.0565,0.0755,0.003,2.217792134
0.0565,0.0765,0,3.45213437
0.0565,0.0765,0.003,2.112882772
0.0565,0.0775,0,3.433599486
0.0565,0.0775,0.003,2.007973409
0.0565,0.0785,0,3.41800402
0.0565,0.0785,0.003,1.919527373
0.0565,0.0795,0,3.429179816
0.0565,0.0795,0.003,1.981023953
0.0565,0.0805,0,3.440355613
